1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
91,0.001356355,0.003688539,0.00818245,0.016626503,0.027211988,0.033825347,0.024599152,0.003425175,0.005731346,0.002104282,0.001475427,0.001624742,0.001651549,0.002058279,0.002242858,0.002274092,0.001832242,0.001731844,0.001456973,0.001289265,0.001078175,0.001689643,0.001789978,0.002742292,0.002968887,0.004737012,0.004998035,0.006490535,0.006798493,0.008637146,0.008971065,0.015819871,0.018407056
92,0.000999837,0.00329774,0.007658267,0.015321518,0.026290194,0.032670771,0.029248681,0.006050682,0.008157727,0.002539722,0.001475427,0.001346352,0.001361677,0.001845032,0.001997821,0.002174329,0.001630035,0.001654995,0.001385898,0.001289265,0.001078175,0.001190573,0.001254326,0.00192135,0.001957859,0.003209738,0.003427659,0.005270754,0.005542459,0.007103546,0.007404388,0.013332468,0.016217965
93,0.000907868,0.002951529,0.007658267,0.012937083,0.024183121,0.031559497,0.033492128,0.00856965,0.01048825,0.002972097,0.001899777,0.001291922,0.001130994,0.001442308,0.00178509,0.001931097,0.00145393,0.001582352,0.001319092,0.001223367,0.001020682,0.000897527,0.000939016,0.001335306,0.001434444,0.002148812,0.002323185,0.003656696,0.003886123,0.005812954,0.00608105,0.011164652,0.013709669
94,0.000907868,0.002644982,0.007539246,0.01094611,0.022254453,0.030490432,0.037377948,0.010986571,0.012727844,0.005392483,0.002321256,0.001291922,0.001119521,0.001189316,0.00159992,0.001719819,0.001300753,0.001404853,0.001172967,0.001172448,0.000978141,0.000897527,0.000744723,0.00099876,0.001045229,0.001564637,0.00168209,0.002507931,0.002694366,0.004115715,0.004344519,0.009295246,0.011516662
95,0.000894983,0.002373161,0.007420191,0.010309153,0.020491677,0.028030291,0.037951973,0.013306773,0.018043728,0.00771996,0.002739831,0.001711521,0.001119521,0.000988066,0.001248759,0.00153644,0.00116722,0.001250727,0.001045776,0.001124153,0.000937796,0.000851898,0.000744723,0.000744211,0.000758327,0.001132625,0.001210372,0.00170315,0.001850118,0.002882227,0.003070729,0.007697809,0.009619308
96,0.000889455,0.001935895,0.007301187,0.010309153,0.018879839,0.025780057,0.037951973,0.018799243,0.022876464,0.00995825,0.005053946,0.002128282,0.001530504,0.000962771,0.001029791,0.001376861,0.000917373,0.001117008,0.000935207,0.001078322,0.000899512,0.000809058,0.000702789,0.000615817,0.000548156,0.000815974,0.000866427,0.001263633,0.001366856,0.001999399,0.002150349,0.006343726,0.007992508
97,0.000889455,0.001665031,0.006835232,0.010150708,0.015870261,0.023724687,0.036718569,0.023779928,0.027290158,0.012111829,0.007282171,0.002542172,0.001938738,0.000962771,0.000855678,0.001073027,0.000731235,0.001000699,0.000838873,0.000972989,0.000810275,0.000768865,0.000663689,0.000615817,0.000507984,0.000585457,0.000617475,0.000933256,0.001004918,0.001470767,0.001493622,0.004569794,0.006608766
98,0.000876715,0.001665031,0.006375752,0.009992226,0.013369619,0.021846379,0.035529203,0.028317346,0.031337804,0.017238995,0.009427816,0.004786822,0.002344191,0.001363813,0.000821827,0.000884906,0.000589158,0.000777595,0.000656762,0.000879745,0.000731438,0.000677993,0.000627255,0.000577381,0.000507984,0.000418528,0.000438332,0.000686757,0.000735893,0.00107633,0.001116207,0.003257471,0.00479829
99,0.000864159,0.002189949,0.005926647,0.009833819,0.012618207,0.01836151,0.034382849,0.032467923,0.035062961,0.021913487,0.011494911,0.006949823,0.004504704,0.001762213,0.000821827,0.000735375,0.00058903,0.00061371,0.0005218,0.000797305,0.000661873,0.000599669,0.000549356,0.000541815,0.000471597,0.000417522,0.000342186,0.000503774,0.000537041,0.000784297,0.00083082,0.002300941,0.003448068
100,0.000851788,0.00271132,0.005925451,0.009188509,0.012618207,0.015465563,0.031576632,0.036277887,0.04016779,0.026194436,0.01643146,0.009034248,0.006588856,0.00215794,0.001224076,0.000696966,0.00058903,0.000508063,0.000419243,0.000724297,0.000600384,0.000532236,0.000482721,0.000508928,0.000438317,0.000417522,0.000342186,0.000368458,0.000390692,0.000569381,0.000616414,0.001612327,0.002455708
101,0.000737054,0.003229097,0.005925451,0.008552738,0.012428351,0.014673448,0.029012856,0.04132229,0.044716902,0.030130987,0.02094552,0.011043869,0.008599416,0.004231608,0.001623645,0.000696966,0.001010688,0.000493913,0.000412763,0.000583134,0.000475146,0.000474025,0.000425796,0.000442348,0.0004079,0.000383754,0.000314909,0.00027959,0.000263546,0.000411976,0.000456048,0.001201307,0.001735225
102,0.000637911,0.005919739,0.005707402,0.007932173,0.012238441,0.014673448,0.026673421,0.041643932,0.044974999,0.033763733,0.025091183,0.015833987,0.010539821,0.006234299,0.002020502,0.001102756,0.001429357,0.000493913,0.000412763,0.000474939,0.000381148,0.000366521,0.000377024,0.000385876,0.000351655,0.000358237,0.000290215,0.00027959,0.000227984,0.000282885,0.000336509,0.00089128,0.001217626
103,0.000552367,0.008515399,0.005498512,0.007331677,0.012048606,0.014458295,0.024537417,0.041643932,0.044974999,0.03893361,0.028913688,0.020223347,0.015168386,0.00816848,0.004053816,0.001505796,0.001845002,0.000921465,0.000855284,0.000390427,0.000309004,0.000288076,0.000290759,0.000338046,0.000304369,0.000334796,0.000267874,0.000255513,0.000227984,0.00019338,0.000222642,0.000658972,0.000771368
104,0.000478527,0.010842913,0.005298509,0.006987232,0.011244695,0.014243056,0.020615017,0.040347618,0.043628206,0.043542739,0.032450618,0.024262598,0.019420314,0.010037249,0.006018331,0.001906056,0.003876514,0.001345922,0.001294469,0.000342985,0.000284038,0.000234309,0.000228005,0.000297406,0.000264684,0.000313234,0.000226319,0.000233893,0.000205296,0.000185552,0.000150624,0.000485737,0.000483825
105,0.000399504,0.010842913,0.004778575,0.006987232,0.010452901,0.014027874,0.017355227,0.039095521,0.042325406,0.047670749,0.037684873,0.027994275,0.023342261,0.014504072,0.007916394,0.003911579,0.005838346,0.001767252,0.001730284,0.000342985,0.000284038,0.000234309,0.000192815,0.000228718,0.000231263,0.000270131,0.000192189,0.00021449,0.000185268,0.000185552,0.000150624,0.000357042,0.00030113
106,0.000399504,0.010604878,0.004315019,0.006664263,0.009680559,0.013084153,0.016524226,0.037886694,0.041065737,0.048002294,0.042352668,0.031453856,0.026973632,0.018617939,0.009750982,0.005849664,0.007732903,0.003788659,0.003784031,0.000777011,0.000718346,0.000656554,0.000192815,0.000178911,0.000177821,0.000233901,0.000164196,0.000179164,0.000167598,0.000164517,0.000134429,0.000241006,0.000186498
107,0.000710835,0.010372276,0.003902144,0.00635869,0.008933929,0.012154545,0.016524226,0.034880805,0.037896541,0.048002294,0.046536585,0.036718975,0.030347469,0.022421579,0.014116452,0.007722584,0.009563258,0.00574063,0.00576567,0.001207808,0.001149403,0.00107571,0.000615507,0.000158201,0.000139067,0.000203487,0.000141127,0.000150526,0.00013827,0.000149446,0.000120278,0.000161921,0.000115084
108,0.001021007,0.010145082,0.003533888,0.006069741,0.007460596,0.011247918,0.016288837,0.032126878,0.034984828,0.046588698,0.050300677,0.041416268,0.03565575,0.025951295,0.018142462,0.009533243,0.013839142,0.00762556,0.007677761,0.001635343,0.001577175,0.001491745,0.001035088,0.000158201,0.000129572,0.000177859,0.000106933,0.000127336,0.000114815,0.000136044,0.00010792,0.000122092,9.82E-05
109,0.001330001,0.009157887,0.002883223,0.005466396,0.007434262,0.010371815,0.016053322,0.029606751,0.032312801,0.04522023,0.05076979,0.045630241,0.040392282,0.029237703,0.021869706,0.013817594,0.017784658,0.009446521,0.009523573,0.003627131,0.003547313,0.003391909,0.001451527,0.000582095,0.000129572,0.00013618,8.62E-05,0.000108454,9.61E-05,0.000124103,8.65E-05,0.000122092,9.82E-05
110,0.002039733,0.008269445,0.002364731,0.004930239,0.007434262,0.008647082,0.01581783,0.027299303,0.029859553,0.043896052,0.05076979,0.049426064,0.044644067,0.034589916,0.025332854,0.017772761,0.021439632,0.013673604,0.013760503,0.005550696,0.005450344,0.005229326,0.00333671,0.001002847,0.000555554,0.000106094,8.62E-05,8.17E-05,8.10E-05,0.000101694,7.00E-05,0.000109694,8.82E-05
111,0.002039733,0.007470797,0.002346267,0.00445446,0.007097256,0.00746403,0.014751065,0.02292573,0.025061723,0.040509917,0.049235889,0.052854753,0.048477865,0.039365696,0.028561227,0.021437956,0.024837997,0.017575816,0.017668855,0.007408373,0.007288542,0.007006024,0.005159842,0.001420425,0.000907475,0.000105826,0.000498106,7.01E-05,6.10E-05,8.39E-05,5.72E-05,9.88E-05,7.93E-05
112,0.002021197,0.006752588,0.002346267,0.004031629,0.006778333,0.00746403,0.013699833,0.019290778,0.021074023,0.037397356,0.047751838,0.053311818,0.051945589,0.043654691,0.033912131,0.024846654,0.028008447,0.021192295,0.021288796,0.009203179,0.009064861,0.008724679,0.006922918,0.003296407,0.001257154,0.000105826,0.000907023,7.01E-05,5.69E-05,6.99E-05,4.72E-05,8.92E-05,7.16E-05
113,0.002002829,0.005594424,0.002895743,0.00329968,0.006476689,0.007126016,0.012674387,0.018211571,0.019760396,0.03453965,0.046316693,0.053311818,0.055088044,0.047525411,0.038688822,0.028027217,0.033273571,0.024556416,0.024654485,0.013333397,0.013143261,0.012691542,0.008628575,0.005110675,0.001604614,0.000535415,0.001312907,0.000485096,5.69E-05,5.86E-05,3.72E-05,7.04E-05,5.55E-05
114,0.001984629,0.004796639,0.003441143,0.002717217,0.00580806,0.006806298,0.011683442,0.018211571,0.019760396,0.031914812,0.042730553,0.051646067,0.055658418,0.05103082,0.042981816,0.033362546,0.037982116,0.027696416,0.027794755,0.017149998,0.016914379,0.016366656,0.012557702,0.006865211,0.003471308,0.000886658,0.003108853,0.000897076,0.000476843,4.62E-05,3.72E-05,5.61E-05,4.35E-05
115,0.001811133,0.004796639,0.003982417,0.002645228,0.005218086,0.00650405,0.009736272,0.017960398,0.019496449,0.026747245,0.039432996,0.05003583,0.055658418,0.054212238,0.046860109,0.038127975,0.042222771,0.032926082,0.032947522,0.020690604,0.020414904,0.01978406,0.01619937,0.008562638,0.005276298,0.001235658,0.004847594,0.001305966,0.00089367,4.62E-05,0.00044342,4.53E-05,3.46E-05
116,0.001652796,0.004728723,0.00694869,0.002645228,0.004698034,0.005803314,0.008007999,0.017709052,0.019232282,0.022455315,0.036404772,0.048480024,0.05384687,0.057829433,0.050376836,0.042414271,0.046062997,0.037606479,0.037565179,0.023987356,0.023676221,0.022973016,0.019587024,0.012463992,0.007021744,0.001582439,0.006530876,0.003108011,0.001307326,0.00045314,0.000846653,3.69E-05,2.79E-05
117,0.001508429,0.004660735,0.00979413,0.00318758,0.004238698,0.005189536,0.007216186,0.017457686,0.018968048,0.021189695,0.03362299,0.044687989,0.05209766,0.057829433,0.053573235,0.046290508,0.049554526,0.041825598,0.041733236,0.027067497,0.026724969,0.025958487,0.022749443,0.01608078,0.008710333,0.003421267,0.008161055,0.004852281,0.003124534,0.00085717,0.001246901,3.00E-05,2.40E-05
118,0.001376813,0.004592718,0.012522994,0.003725813,0.003426913,0.00465229,0.007216186,0.016282139,0.017696955,0.021189695,0.028127818,0.041201698,0.050409523,0.055607365,0.057769261,0.049809723,0.052737255,0.045650328,0.045516707,0.032231009,0.031861043,0.031113542,0.025711194,0.019446089,0.012803714,0.00519999,0.011921525,0.006540558,0.004882815,0.001258211,0.0029981,3.00E-05,2.40E-05
119,0.001023526,0.004305627,0.015140568,0.004259879,0.002792241,0.004180874,0.006891157,0.015123031,0.01644277,0.020914587,0.02356833,0.038001182,0.046401719,0.053474645,0.059841808,0.053012905,0.05701254,0.049131882,0.048965344,0.036858663,0.036466821,0.03573576,0.030832611,0.022588402,0.016582994,0.006920675,0.015415095,0.008175237,0.006584018,0.003016593,0.004694285,0.00043727,0.000434443
120,0.000927815,0.004204701,0.018112519,0.007288738,0.002704258,0.003350885,0.006583735,0.013991865,0.015218089,0.020639213,0.022515041,0.035062412,0.042719591,0.051428919,0.059841808,0.057260697,0.060741809,0.052309656,0.052117381,0.041037113,0.040628453,0.039912711,0.035427602,0.025532044,0.020086699,0.008585908,0.018672073,0.011934952,0.00823062,0.004719635,0.006337099,0.000841558,0.000841834
121,0.000927815,0.004204701,0.018112519,0.010187277,0.002704258,0.002710293,0.006293127,0.012898419,0.014033629,0.020363725,0.022515041,0.029349162,0.039342206,0.047256148,0.05736524,0.060963079,0.063442247,0.056624682,0.056452326,0.044832211,0.044411414,0.043710958,0.039582868,0.030614832,0.023347686,0.012622377,0.021718686,0.015427023,0.012002663,0.006368995,0.007928782,0.001242841,0.001246167
122,0.000914725,0.004101101,0.017566835,0.012960766,0.003235206,0.002620605,0.005593382,0.010753351,0.011720281,0.0190098,0.022227147,0.024601644,0.036244087,0.043424408,0.054994991,0.061708987,0.063442247,0.060392345,0.060239598,0.048294269,0.047865704,0.047181278,0.04336436,0.035178396,0.026393779,0.016352392,0.024577448,0.018681994,0.015504439,0.007966928,0.011600903,0.002995401,0.003009377
123,0.000909072,0.004000294,0.017038656,0.015615509,0.003762091,0.002620605,0.004983915,0.008848441,0.009662534,0.017672891,0.021938938,0.02374531,0.030337293,0.039913475,0.052728007,0.061708987,0.060637747,0.063676333,0.063542528,0.05146183,0.051029562,0.050362424,0.046822389,0.03930831,0.031338908,0.019813196,0.029600614,0.021726279,0.018767062,0.011654133,0.015015907,0.004692754,0.0047166
124,0.000909072,0.003902253,0.016527696,0.021790286,0.004284869,0.00313733,0.004453311,0.007200046,0.007878543,0.016366501,0.02165057,0.02374531,0.02542491,0.036697168,0.048323441,0.058918012,0.057959942,0.065052472,0.066414802,0.055854586,0.055461333,0.054849146,0.049995329,0.043069725,0.035788861,0.023036618,0.034116041,0.024582535,0.021817402,0.015082642,0.018202727,0.006336555,0.006369536
125,0.000896127,0.003485769,0.015129568,0.024231189,0.007299118,0.003650117,0.003990067,0.006793332,0.006362179,0.015102143,0.020228978,0.02344494,0.024890981,0.030926326,0.044286038,0.056711097,0.055405053,0.065052472,0.066545653,0.059697164,0.059341366,0.058781696,0.054486046,0.046512359,0.039823893,0.026049668,0.038208055,0.029555951,0.024678475,0.018281596,0.021186459,0.007929057,0.007970491
126,0.000883367,0.003117002,0.013854195,0.024231189,0.010180854,0.004158922,0.003177404,0.006793332,0.006266745,0.012646229,0.018824196,0.023144205,0.024890981,0.026089263,0.040594363,0.054591136,0.05043842,0.061863697,0.066545653,0.06305317,0.062733367,0.062224653,0.058428553,0.049674118,0.043505161,0.030977283,0.041941053,0.034030569,0.029594738,0.021276267,0.023988699,0.011598333,0.011649753
127,0.000870793,0.002790644,0.012692537,0.023324143,0.01293583,0.007109867,0.00255633,0.006488222,0.006266745,0.010456363,0.017450342,0.022843269,0.024579193,0.025966066,0.03722011,0.052554229,0.045910811,0.058833498,0.062872792,0.065976088,0.065690605,0.065231293,0.061886071,0.054166694,0.046879403,0.035413193,0.045364242,0.038088964,0.034022354,0.02408839,0.028887542,0.015010389,0.015069862
128,0.000754106,0.0025014,0.011634191,0.022453728,0.015570814,0.009931043,0.00245381,0.006199656,0.005985681,0.008552463,0.016119483,0.021365466,0.024266993,0.025966066,0.031358024,0.048241834,0.041795208,0.055956485,0.059992589,0.067931452,0.068260375,0.0678484,0.064910678,0.058116318,0.049982323,0.039437352,0.048515122,0.041794273,0.038041835,0.029019045,0.033301222,0.018194235,0.018260229
129,0.000653155,0.002044629,0.009661947,0.021618955,0.021720609,0.012628266,0.00245381,0.00592689,0.005719869,0.006929111,0.013520529,0.019904054,0.023954551,0.025643691,0.02696374,0.044281069,0.038056415,0.050710851,0.057248425,0.067931452,0.069215422,0.070118181,0.067548224,0.061585366,0.054453194,0.043110742,0.053017851,0.045194793,0.041714823,0.033458788,0.037310027,0.02117503,0.021246333
130,0.000565951,0.001764972,0.00803984,0.019832912,0.027246756,0.015208328,0.002954939,0.005269416,0.005468626,0.005687851,0.011199028,0.018473561,0.022429897,0.02532086,0.02696374,0.04065168,0.031829528,0.045946023,0.054633317,0.064302033,0.069215422,0.070404205,0.06984006,0.064624967,0.058383038,0.046479983,0.056993521,0.048327349,0.045088517,0.037489015,0.040975583,0.023974411,0.024050069
131,0.000490601,0.001764972,0.007922457,0.018200318,0.029483848,0.021251168,0.00345229,0.004696972,0.004862461,0.005687851,0.009176907,0.017086447,0.020921061,0.024997747,0.026632754,0.03732736,0.028746304,0.041632286,0.049403896,0.060867153,0.065787147,0.070404205,0.071503708,0.067280009,0.06183334,0.049580672,0.060502513,0.052826651,0.048198939,0.041172121,0.044345159,0.028835075,0.028864833
132,0.000409244,0.002297183,0.007922457,0.016710788,0.029483848,0.026684343,0.003945823,0.004198783,0.004334875,0.005433343,0.007449348,0.014349108,0.019442827,0.023434129,0.026301273,0.031362312,0.028746304,0.037730251,0.044663014,0.057619665,0.062528589,0.066898429,0.071503708,0.069590932,0.064854756,0.054056175,0.063593415,0.056802834,0.052693,0.044555911,0.047454859,0.033217405,0.03320937
133,0.000409244,0.002825761,0.007803719,0.015351565,0.028437919,0.03159178,0.006803998,0.003763994,0.003875901,0.005192631,0.005995947,0.011900362,0.018007918,0.021885667,0.025969474,0.027893738,0.028398129,0.031521501,0.040378762,0.051684916,0.059434338,0.063566464,0.067939433,0.072518957,0.067491999,0.057996141,0.066308293,0.060315697,0.056667493,0.04767687,0.051953532,0.037200294,0.037160867
134,0.000719585,0.003350657,0.007684904,0.012898096,0.027432402,0.034073219,0.009538201,0.002977204,0.003475492,0.004965099,0.005093891,0.009764291,0.015149987,0.020367262,0.024373076,0.027893738,0.028049388,0.029553666,0.036510533,0.046343023,0.053051017,0.060402845,0.064551474,0.072518957,0.06978552,0.061461321,0.068684787,0.063413199,0.060181637,0.052177666,0.055941556,0.040844375,0.040778727
135,0.001028778,0.006091001,0.007566094,0.010857777,0.026466253,0.034073219,0.012154018,0.002381923,0.002739343,0.004414474,0.005093891,0.00793669,0.01258841,0.018891792,0.022791116,0.027553691,0.027700264,0.029553666,0.030306083,0.041553316,0.047334285,0.053582649,0.061334384,0.068900739,0.072864567,0.064501442,0.071949096,0.066136771,0.063282816,0.056164237,0.05947746,0.044196212,0.044108623
136,0.001336801,0.008733111,0.007095791,0.010545382,0.024282362,0.032918872,0.014657973,0.002244491,0.002185658,0.003935413,0.004866055,0.006396833,0.010349363,0.015933345,0.021238541,0.027213112,0.026060678,0.029197644,0.030306083,0.037263571,0.042233341,0.04751048,0.054041801,0.065461164,0.073454909,0.067160206,0.074530687,0.06852345,0.066011908,0.05969549,0.062607496,0.047291404,0.04718551
137,0.002049331,0.010934227,0.006631223,0.010545382,0.022287594,0.031807318,0.020540244,0.002244491,0.002016457,0.003518826,0.00465057,0.004935499,0.008429575,0.013275108,0.019728308,0.026872181,0.024434022,0.028841025,0.029943882,0.030980673,0.037686659,0.042124959,0.047591107,0.062194802,0.073454909,0.069477074,0.075111609,0.071807011,0.068405434,0.062818155,0.065371119,0.051786482,0.051675499
138,0.002049331,0.010934227,0.006176282,0.010387116,0.020468459,0.030737508,0.025839222,0.00272759,0.002016457,0.003155554,0.004446886,0.004510861,0.006808484,0.010945186,0.016681542,0.02525111,0.022834953,0.028483996,0.029581058,0.030980673,0.031591657,0.037353834,0.041907765,0.054395895,0.069755227,0.072603295,0.075111609,0.074408193,0.071700156,0.065572228,0.067803324,0.055774039,0.055660747
139,0.002030683,0.01069339,0.006139522,0.010228775,0.018808875,0.028189688,0.030635857,0.003207117,0.002481154,0.002483159,0.003953266,0.004510861,0.005271622,0.008941578,0.013937088,0.023643728,0.02127628,0.026830889,0.029217799,0.030612203,0.031591657,0.032169162,0.036906478,0.0475464,0.066239492,0.074317392,0.071297489,0.075840154,0.074314032,0.067993257,0.071189697,0.059312237,0.059199033
140,0.002012202,0.010458049,0.006139522,0.01007047,0.015734237,0.02586457,0.03499603,0.003683035,0.002942496,0.001979107,0.003523942,0.004309041,0.004045692,0.007244458,0.01152486,0.022064874,0.018084334,0.025189961,0.027554286,0.030243086,0.031217476,0.032169162,0.032698974,0.041555615,0.062902112,0.074317392,0.06767384,0.075840154,0.076368843,0.071354587,0.073887301,0.062446906,0.062335793
141,0.001993892,0.010228179,0.005918814,0.009414343,0.013190296,0.023745586,0.038139116,0.00642401,0.003400448,0.001785971,0.003150744,0.004118163,0.003956284,0.005632086,0.009444202,0.020527467,0.015194564,0.023575608,0.025902224,0.029873513,0.030842625,0.031789424,0.032698974,0.036322499,0.054564219,0.070573867,0.064234933,0.071988812,0.076507685,0.07402798,0.076016209,0.065217048,0.065109633
142,0.001819336,0.009217105,0.00570715,0.008767323,0.012811478,0.021813452,0.038139116,0.009049151,0.006014483,0.001785971,0.002825439,0.003937745,0.003956284,0.004340429,0.007676212,0.017402656,0.012640189,0.022000458,0.02427573,0.028205749,0.0304673,0.031408999,0.032314107,0.033184526,0.047299124,0.067016109,0.054955266,0.068329534,0.076507685,0.076134534,0.077681194,0.067657199,0.067554708
143,0.001660031,0.00830848,0.005504275,0.008135233,0.012811478,0.018180551,0.036905799,0.011563595,0.00852167,0.002232539,0.002219927,0.003500089,0.003779163,0.003441789,0.005992476,0.014580745,0.010423405,0.018749236,0.022687233,0.026548731,0.028799606,0.03102808,0.031928534,0.033184526,0.040996364,0.063638542,0.046976674,0.0648566,0.072577147,0.07711952,0.077681194,0.071060581,0.070967036
144,0.001514786,0.007492904,0.004972642,0.007523089,0.012621376,0.015186307,0.03571617,0.013973368,0.010926611,0.002675968,0.001767371,0.003119551,0.003611647,0.003441789,0.004637817,0.01209337,0.008527565,0.015798369,0.019385074,0.024916218,0.02714198,0.029363384,0.031542453,0.032794911,0.035535829,0.054713702,0.040149275,0.055453036,0.068844672,0.07711952,0.073697449,0.073775496,0.073692378
145,0.001382375,0.00676059,0.004497703,0.007157318,0.012431191,0.014822251,0.034569232,0.019654216,0.013234744,0.003116223,0.001563682,0.002788874,0.003453315,0.003264528,0.003562276,0.009941297,0.006712836,0.013182542,0.016380565,0.023320374,0.025507787,0.027708113,0.029883681,0.032404576,0.033630463,0.047004198,0.034412017,0.047371718,0.065304289,0.073162646,0.069913733,0.075920965,0.075848651
146,0.001028986,0.005592154,0.004073837,0.007157318,0.012241052,0.014822251,0.031725093,0.024786708,0.018695705,0.00560073,0.001563682,0.002500742,0.003068945,0.003128886,0.002971393,0.008106698,0.005240079,0.010905409,0.013709702,0.019976812,0.023908884,0.026075206,0.028233726,0.032013719,0.033630463,0.040374935,0.034412017,0.040460115,0.055830548,0.069404708,0.066324108,0.077603719,0.07754185
147,0.000933063,0.004848386,0.003695041,0.006830224,0.011422453,0.014606509,0.029128099,0.029446524,0.023646339,0.007987484,0.001993117,0.001961717,0.002734829,0.003000245,0.002971393,0.006355151,0.004060192,0.008951594,0.011377558,0.016927315,0.02053225,0.024476185,0.026605084,0.030363458,0.033236421,0.034682627,0.034011365,0.034757987,0.047688305,0.065839765,0.056654182,0.078194955,0.078663725
148,0.000933063,0.004848386,0.003004325,0.006520544,0.010615857,0.01439066,0.026759667,0.033695444,0.028156053,0.010280531,0.002419616,0.001559985,0.002444582,0.002878171,0.002816983,0.004939769,0.003125275,0.007076058,0.009370074,0.014209047,0.017445349,0.021071923,0.025008925,0.02872144,0.032841644,0.034035954,0.03360996,0.034757987,0.040724681,0.056261412,0.048348974,0.078194955,0.078663725
149,0.000919915,0.004779931,0.002455846,0.006227518,0.009828873,0.014174848,0.024598411,0.037583682,0.032281825,0.0124847,0.002843143,0.001355904,0.002191766,0.002598936,0.002699872,0.003810906,0.002391489,0.005547364,0.007437162,0.011828456,0.014686361,0.017952529,0.02158329,0.027099708,0.032446334,0.034035954,0.033208004,0.034354075,0.035077289,0.048032433,0.041251349,0.074154614,0.074601808
150,0.000914229,0.004711399,0.002439643,0.005611237,0.009067994,0.013214456,0.020514541,0.041783184,0.036070189,0.017719974,0.005201608,0.001355904,0.001716605,0.002351557,0.002588808,0.002920513,0.002171061,0.004317152,0.005855039,0.009772827,0.012263061,0.015157081,0.018437203,0.025509066,0.030806764,0.033637841,0.031594256,0.0339494,0.035077289,0.040997631,0.035629958,0.070318536,0.070744998
151,0.000914229,0.004642831,0.002439643,0.005063272,0.007558245,0.012268316,0.017145452,0.041783184,0.041162122,0.022483113,0.007470964,0.001769349,0.001415341,0.002132637,0.002483416,0.002548069,0.002171061,0.003337853,0.004576222,0.007787666,0.010164088,0.012694635,0.015610501,0.022082319,0.029174897,0.033238982,0.029987212,0.033544167,0.034670354,0.035365774,0.035629958,0.066680608,0.067087189
152,0.000901225,0.004354114,0.002994194,0.004576727,0.007556752,0.011345645,0.016636904,0.040487692,0.045077476,0.026836995,0.009654731,0.002180042,0.001175576,0.001938558,0.002242493,0.002548069,0.002056159,0.002565618,0.003553623,0.006156108,0.008130874,0.010555195,0.013113459,0.018926827,0.027562318,0.032839579,0.02839757,0.031945769,0.034262648,0.035365774,0.035217799,0.056957321,0.057289331
153,0.000888408,0.004250983,0.003544599,0.004144076,0.007556752,0.010454275,0.016636904,0.039236124,0.045077476,0.030833602,0.011757163,0.002587949,0.001165352,0.001577031,0.002029055,0.002414304,0.00197058,0.001841101,0.002743526,0.004831699,0.006453138,0.008476055,0.010937426,0.016082708,0.025979456,0.031212774,0.026835021,0.030353624,0.033854378,0.034956114,0.034804856,0.048605649,0.048875417
154,0.000875777,0.004250983,0.004090808,0.003392384,0.007214225,0.008691909,0.016401043,0.038027551,0.04373214,0.034515664,0.016771027,0.00482644,0.001165352,0.001295969,0.001840176,0.002313874,0.001889421,0.001841101,0.001841985,0.003767989,0.005085572,0.006753661,0.00881566,0.013561459,0.022595267,0.029593162,0.02353471,0.028777985,0.032272257,0.034545677,0.034391338,0.04146815,0.041686443
155,0.000758544,0.00414705,0.00709675,0.00279399,0.006890073,0.007546225,0.01616504,0.035018416,0.042430537,0.039690536,0.02134907,0.006983799,0.001579006,0.001073663,0.001672741,0.00221863,0.001812408,0.001752522,0.00155296,0.002921548,0.003982492,0.005343933,0.007051229,0.011356057,0.019467259,0.027991871,0.020463714,0.027228168,0.030695967,0.03413467,0.0328453,0.035873599,0.036093022
156,0.000657096,0.004045897,0.009978754,0.002715208,0.00658348,0.007546225,0.015929046,0.032260425,0.041171822,0.044298454,0.025547899,0.009063073,0.001989877,0.000996591,0.001361984,0.002128251,0.001636625,0.001669083,0.00155296,0.001941108,0.003100882,0.004202037,0.005601339,0.009190097,0.016634742,0.026418948,0.017659959,0.02397313,0.029135328,0.03256996,0.031304319,0.035873599,0.036093022
157,0.000569444,0.003947494,0.012741249,0.002715208,0.005903072,0.007204496,0.014844458,0.02973563,0.037981339,0.04807688,0.029414677,0.011067995,0.002397932,0.000996591,0.001120234,0.001921832,0.001480885,0.001590539,0.001473383,0.001407268,0.002035978,0.003285466,0.004422091,0.007381347,0.014110268,0.023079456,0.015137907,0.020934954,0.027599293,0.031010685,0.029777371,0.035459127,0.035676471
158,0.000493691,0.003525742,0.015389705,0.003260728,0.005302778,0.006881264,0.013775717,0.027423106,0.035050859,0.04807688,0.032988449,0.015869563,0.004582727,0.001391278,0.00092893,0.001738952,0.001343065,0.001413983,0.001412073,0.001302247,0.001469863,0.002127553,0.003471565,0.005888573,0.011889357,0.019981633,0.012896604,0.018150374,0.02438951,0.02946624,0.028272692,0.035043866,0.035259126
159,0.00041175,0.003152336,0.018191238,0.003802083,0.004773691,0.006575694,0.01273348,0.022881586,0.032362336,0.046655682,0.038242516,0.020268933,0.006689492,0.001783407,0.000846001,0.001577114,0.0012209,0.001260377,0.001353924,0.001302247,0.001087057,0.001529325,0.002227337,0.00466902,0.009658146,0.017164238,0.010580184,0.015634757,0.021384963,0.027945219,0.025155832,0.034628026,0.034841198
